date_time,category,account,amount,currency,tags
2025-11-30 00:00:00,Health,acct_1,114.0,BYN,tag_1
2025-11-29 00:00:00,Food,acct_1,5.0,BYN,tag_1
2025-11-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-27 00:00:00,Cafe,acct_1,10.0,BYN,tag_1
2025-11-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-26 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-11-26 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-25 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-25 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-25 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-11-25 00:00:00,Taxi,acct_1,18.0,BYN,tag_1
2025-11-24 00:00:00,Food,acct_1,9.0,BYN,tag_1
2025-11-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-24 00:00:00,Cafe,acct_3,4.0,BYN,tag_1
2025-11-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-22 00:00:00,Food,acct_1,11.0,BYN,tag_1
2025-11-21 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-11-21 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-11-21 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-21 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-20 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-11-20 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-11-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-20 00:00:00,Cafe,acct_3,8.0,BYN,tag_1
2025-11-19 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-18 00:00:00,Gifts,acct_1,79.0,BYN,tag_1
2025-11-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-18 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-11-18 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-11-18 00:00:00,Taxi,acct_1,9.0,BYN,tag_1
2025-11-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-18 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-11-17 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-17 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-11-17 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-11-17 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-16 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-11-15 00:00:00,Food,acct_3,3.0,BYN,tag_1
2025-11-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-15 00:00:00,Food,acct_3,3.0,BYN,tag_1
2025-11-15 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-11-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-13 00:00:00,Loan given,acct_1,23.0,BYN,tag_1
2025-11-13 00:00:00,Cafe,acct_1,4.0,BYN,tag_1
2025-11-13 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-11-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-13 00:00:00,Health,acct_1,36.0,BYN,tag_1
2025-11-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-12 00:00:00,Cafe,acct_1,10.0,BYN,tag_1
2025-11-12 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-11 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-11 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-11-11 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-10 00:00:00,Cafe,acct_1,6.0,BYN,tag_1
2025-11-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-07 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-11-07 00:00:00,Leisure,acct_1,35.0,BYN,tag_1
2025-11-06 00:00:00,Cafe,acct_1,31.0,BYN,tag_1
2025-11-05 00:00:00,Clothes,acct_1,299.0,BYN,tag_1
2025-11-05 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-11-05 00:00:00,Cafe,acct_1,12.0,BYN,tag_1
2025-11-05 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-04 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-11-04 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-04 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-04 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-04 00:00:00,Food,acct_3,2.0,BYN,tag_1
2025-11-03 00:00:00,Leisure,acct_3,38.0,BYN,tag_1
2025-11-03 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-11-03 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-03 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-11-03 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-11-03 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-01 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-11-01 00:00:00,Food,acct_3,2.0,BYN,tag_1
2025-10-31 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-31 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-31 00:00:00,Gifts,acct_3,30.0,BYN,tag_1
2025-10-30 00:00:00,Health,acct_3,1.0,BYN,tag_1
2025-10-30 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-30 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-29 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-29 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-29 00:00:00,Leisure,acct_1,20.0,BYN,tag_1
2025-10-29 00:00:00,Leisure,acct_1,17.0,BYN,tag_1
2025-10-29 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-10-29 00:00:00,Food,acct_1,22.0,BYN,tag_1
2025-10-29 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-29 00:00:00,Cafe,acct_3,1.0,BYN,tag_1
2025-10-29 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-10-28 00:00:00,Public transport,acct_3,1.0,BYN,tag_1
2025-10-28 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-10-28 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-28 00:00:00,Bought for myself,acct_1,64.0,BYN,tag_1
2025-10-28 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-10-28 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-28 00:00:00,Food,acct_3,2.0,BYN,tag_1
2025-10-26 00:00:00,Public transport,acct_1,5.0,BYN,tag_1
2025-10-26 00:00:00,Health,acct_1,128.0,BYN,tag_1
2025-10-26 00:00:00,Gifts,acct_1,44.0,BYN,tag_1
2025-10-26 00:00:00,Public transport,acct_1,5.0,BYN,tag_1
2025-10-26 00:00:00,Food,acct_1,6.0,BYN,tag_1
2025-10-25 00:00:00,Food,acct_1,4.0,BYN,tag_1
2025-10-25 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-10-25 00:00:00,Public transport,acct_1,5.0,BYN,tag_1
2025-10-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-24 00:00:00,Taxi,acct_1,10.0,BYN,tag_1
2025-10-23 00:00:00,Cafe,acct_1,17.0,BYN,tag_1
2025-10-21 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-21 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-21 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-10-21 00:00:00,Cafe,acct_1,6.0,BYN,tag_1
2025-10-21 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-20 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-20 00:00:00,Cafe,acct_1,4.0,BYN,tag_1
2025-10-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-19 00:00:00,Gifts,acct_1,43.0,BYN,tag_1
2025-10-19 00:00:00,Food,acct_1,18.0,BYN,tag_1
2025-10-19 00:00:00,Gifts,acct_3,15.0,BYN,tag_1
2025-10-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-18 00:00:00,Food,acct_1,6.0,BYN,tag_1
2025-10-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-18 00:00:00,Leisure,acct_3,29.0,BYN,tag_1
2025-10-18 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-17 00:00:00,Health,acct_1,70.0,BYN,tag_1
2025-10-16 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-16 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-16 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-16 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-10-16 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-15 00:00:00,Loan given,acct_1,854.0,BYN,tag_1
2025-10-15 00:00:00,Other,acct_1,11.0,BYN,tag_1
2025-10-15 00:00:00,Food,acct_3,0.0,BYN,tag_1
2025-10-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-15 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-10-15 00:00:00,Cafe,acct_1,4.0,BYN,tag_1
2025-10-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-14 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-10-14 00:00:00,Gifts,acct_1,27.0,BYN,tag_1
2025-10-14 00:00:00,Food,acct_3,3.0,BYN,tag_1
2025-10-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-14 00:00:00,Taxi,acct_1,9.0,BYN,tag_1
2025-10-13 00:00:00,Food,acct_3,15.0,BYN,tag_1
2025-10-13 00:00:00,Cafe,acct_3,9.0,BYN,tag_1
2025-10-13 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-10-13 00:00:00,Leisure,acct_3,35.0,BYN,tag_1
2025-10-12 00:00:00,Public transport,acct_1,5.0,BYN,tag_1
2025-10-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-10 00:00:00,Food,acct_1,15.0,BYN,tag_1
2025-10-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-09 00:00:00,Taxi,acct_1,17.0,BYN,tag_1
2025-10-09 00:00:00,Cafe,acct_1,6.0,BYN,tag_1
2025-10-09 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-10-08 00:00:00,Food,acct_1,10.0,BYN,tag_1
2025-10-08 00:00:00,Public transport,acct_3,1.0,BYN,tag_2
2025-10-07 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-10-07 00:00:00,Food,acct_3,2.0,BYN,tag_1
2025-10-07 00:00:00,Taxi,acct_1,14.0,BYN,tag_1
2025-10-06 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-06 00:00:00,Gifts,acct_3,15.0,BYN,tag_1
2025-10-06 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-10-06 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-05 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-05 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-04 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-04 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-10-04 00:00:00,Loan given,acct_1,52.0,BYN,tag_1
2025-10-04 00:00:00,Loan given,acct_1,86.0,BYN,tag_1
2025-10-03 00:00:00,Cafe,acct_3,59.0,BYN,tag_1
2025-10-02 00:00:00,Taxi,acct_3,4.0,BYN,tag_1
2025-10-02 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-10-02 00:00:00,Cafe,acct_3,1.0,BYN,tag_1
2025-10-02 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-01 00:00:00,Cafe,acct_3,2.0,BYN,tag_1
2025-10-01 00:00:00,Cafe,acct_1,14.0,BYN,tag_1
2025-10-01 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-01 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-10-01 00:00:00,Cafe,acct_3,4.0,BYN,tag_1
2025-10-01 00:00:00,Cafe,acct_3,5.0,BYN,tag_1
2025-10-01 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-10-01 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-30 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-30 00:00:00,Cafe,acct_3,1.0,BYN,tag_1
2025-09-30 00:00:00,University,acct_3,4.0,BYN,tag_1
2025-09-30 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-09-30 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-30 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-30 00:00:00,Public transport,acct_2,2.0,BYN,tag_3
2025-09-30 00:00:00,Leisure,acct_1,31.0,BYN,tag_1
2025-09-29 00:00:00,Food,acct_3,5.0,BYN,tag_1
2025-09-29 00:00:00,Clothes,acct_1,88.0,BYN,tag_1
2025-09-29 00:00:00,Bought for myself,acct_1,1129.0,BYN,tag_1
2025-09-29 00:00:00,Cafe,acct_3,1.0,BYN,tag_1
2025-09-29 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-29 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-09-29 00:00:00,Cafe,acct_3,3.0,BYN,tag_1
2025-09-29 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-28 00:00:00,Food,acct_3,9.0,BYN,tag_1
2025-09-28 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-28 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-27 00:00:00,Food,acct_3,10.0,BYN,tag_1
2025-09-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-27 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-09-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-27 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-27 00:00:00,Taxi,acct_3,24.0,BYN,tag_1
2025-09-27 00:00:00,Food,acct_1,65.0,BYN,tag_1
2025-09-26 00:00:00,Taxi,acct_1,25.0,BYN,tag_1
2025-09-26 00:00:00,Leisure,acct_1,232.0,BYN,tag_1
2025-09-26 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-09-25 00:00:00,Food,acct_1,81.0,BYN,tag_1
2025-09-25 00:00:00,Food,acct_1,313.0,BYN,tag_1
2025-09-25 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-25 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-25 00:00:00,Public transport,acct_2,1.0,BYN,tag_3
2025-09-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-24 00:00:00,Cafe,acct_1,16.0,BYN,tag_1
2025-09-24 00:00:00,Cafe,acct_1,6.0,BYN,tag_1
2025-09-24 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-24 00:00:00,Food,acct_3,1.0,BYN,tag_1
2025-09-24 00:00:00,Food,acct_3,11.0,BYN,tag_1
2025-09-23 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-23 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-23 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-22 00:00:00,Cafe,acct_3,8.0,BYN,tag_1
2025-09-22 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-22 00:00:00,Gifts,acct_3,12.0,BYN,tag_1
2025-09-21 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-21 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-20 00:00:00,Public transport,acct_2,1.0,BYN,tag_4
2025-09-17 00:00:00,Health,acct_1,73.0,BYN,tag_1
2025-09-17 00:00:00,University,acct_1,12.0,BYN,tag_1
2025-09-17 00:00:00,Cafe,acct_3,4.0,BYN,tag_1
2025-09-17 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-16 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-15 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-14 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-14 00:00:00,University,acct_1,5.0,BYN,tag_1
2025-09-14 00:00:00,Taxi,acct_1,15.0,BYN,tag_1
2025-09-14 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-09-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-13 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-13 00:00:00,Taxi,acct_1,6.0,BYN,tag_1
2025-09-12 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-12 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-11 00:00:00,Food,acct_1,10.0,BYN,tag_1
2025-09-11 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-11 00:00:00,Loan given,acct_1,457.0,BYN,tag_1
2025-09-11 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-11 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-09-10 00:00:00,Food,acct_1,5.0,BYN,tag_1
2025-09-10 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-09-10 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-09 00:00:00,Food,acct_1,6.0,BYN,tag_1
2025-09-09 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-09 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-09 00:00:00,Food,acct_1,6.0,BYN,tag_1
2025-09-09 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-08 00:00:00,University,acct_1,17.0,BYN,tag_1
2025-09-08 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-08 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-07 00:00:00,Taxi,acct_1,18.0,BYN,tag_1
2025-09-07 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-06 00:00:00,Taxi,acct_1,20.0,BYN,tag_1
2025-09-06 00:00:00,Public transport,acct_2,1.0,BYN,tag_4
2025-09-06 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-06 00:00:00,Food,acct_1,5.0,BYN,tag_1
2025-09-06 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-06 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-06 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-06 00:00:00,Taxi,acct_1,9.0,BYN,tag_1
2025-09-06 00:00:00,Cafe,acct_1,9.0,BYN,tag_1
2025-09-05 00:00:00,Gifts,acct_1,5.0,BYN,tag_1
2025-09-05 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-05 00:00:00,Cafe,acct_1,4.0,BYN,tag_1
2025-09-05 00:00:00,Public transport,acct_2,1.0,BYN,tag_2
2025-09-04 00:00:00,Food,acct_1,15.0,BYN,tag_1
2025-09-03 00:00:00,Public transport,acct_2,2.0,BYN,tag_1
2025-09-03 00:00:00,Public transport,acct_1,5.0,BYN,tag_1
2025-09-03 00:00:00,Cafe,acct_1,4.0,BYN,tag_1
2025-09-03 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-09-02 00:00:00,Public transport,acct_2,2.0,BYN,tag_2
2025-09-02 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-09-01 00:00:00,Public transport,acct_2,1.0,BYN,tag_1
2025-09-01 00:00:00,Leisure,acct_1,21.0,BYN,tag_1
2025-09-01 00:00:00,Cafe,acct_1,5.0,BYN,tag_1
2025-08-31 00:00:00,Cafe,acct_1,11.0,BYN,tag_1
2025-08-31 00:00:00,Cafe,acct_1,17.0,BYN,tag_1
2025-08-31 00:00:00,Cafe,acct_1,55.0,BYN,tag_1
